# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  163       6.290986736062e-10       1.312107708806e-13      -5.863396091468e-12       0.000000000000e+00       2.790718452286e-12       5.263594012301e-13      -3.166842710699e-15 
  164       6.329631811335e-10       1.299270408202e-13      -5.823507344576e-12       0.000000000000e+00       2.741114972660e-12       5.188141996748e-13      -3.100682714214e-15 
  165       6.367856617646e-10       1.286109991474e-13      -5.780048465811e-12       0.000000000000e+00       2.692600940109e-12       5.113977303013e-13      -3.034831513064e-15 
  166       6.405650375242e-10       1.272651460117e-13      -5.733002343701e-12       0.000000000000e+00       2.645171210724e-12       5.041107788981e-13      -2.969323056914e-15 
  167       6.443002132103e-10       1.258920955807e-13      -5.682353921071e-12       0.000000000000e+00       2.598817443303e-12       4.969537524056e-13      -2.904190592731e-15 
  168       6.479900761044e-10       1.244945775606e-13      -5.628090234205e-12       0.000000000000e+00       2.553528032303e-12       4.899266704187e-13      -2.839466636996e-15 
  169       6.516334956813e-10       1.230754387163e-13      -5.570200451998e-12       0.000000000000e+00       2.509288040787e-12       4.830291566893e-13      -2.775182947914e-15 
  170       6.552293233186e-10       1.216376443915e-13      -5.508675915114e-12       0.000000000000e+00       2.466079133372e-12       4.762604306284e-13      -2.711370497627e-15 
  171       6.587763920071e-10       1.201842800295e-13      -5.443510175140e-12       0.000000000000e+00       2.423879509176e-12       4.696192988091e-13      -2.648059444419e-15 
  172       6.622735160604e-10       1.187185526929e-13      -5.374699033746e-12       0.000000000000e+00       2.382663834768e-12       4.631041464686e-13      -2.585279104928e-15 
  173       6.657194908248e-10       1.172437925843e-13      -5.302240581834e-12       0.000000000000e+00       2.342403177113e-12       4.567129290113e-13      -2.523057926358e-15 
  174       6.691130923889e-10       1.157634545662e-13      -5.226135238701e-12       0.000000000000e+00       2.303064936525e-12       4.504431635107e-13      -2.461423458687e-15 
  175       6.724530772940e-10       1.142811196816e-13      -5.146385791190e-12       0.000000000000e+00       2.264612779609e-12       4.442919202122e-13      -2.400402326878e-15 
  176       6.757381822436e-10       1.128004966741e-13      -5.062997432848e-12       0.000000000000e+00       2.227006572214e-12       4.382558140354e-13      -2.340020203089e-15 
  177       6.789671238132e-10       1.113254235082e-13      -4.975977803082e-12       0.000000000000e+00       2.190202312378e-12       4.323309960770e-13      -2.280301778883e-15 
  178       6.821385981604e-10       1.098598688896e-13      -4.885337026315e-12       0.000000000000e+00       2.154152063279e-12       4.265131451127e-13      -2.221270737437e-15 
  179       6.852512807346e-10       1.084079337855e-13      -4.791087751138e-12       0.000000000000e+00       2.118803886178e-12       4.207974591002e-13      -2.162949725754e-15 
  180       6.883039139142e-10       1.069737067401e-13      -4.693243844702e-12       0.000000000000e+00       2.084112246089e-12       4.151796586142e-13      -2.105355746468e-15 
  181       6.912955783143e-10       1.055608137846e-13      -4.591816278013e-12       0.000000000000e+00       2.050070293779e-12       4.096591040976e-13      -2.048485981694e-15 
  182       6.942254425374e-10       1.041728355870e-13      -4.486816987995e-12       0.000000000000e+00       2.016680027020e-12       4.042359106536e-13      -1.992330786353e-15 
  183       6.970926772185e-10       1.028134514156e-13      -4.378260226826e-12       0.000000000000e+00       1.983942020185e-12       3.989099536445e-13      -1.936878122970e-15 
  184       6.998964550579e-10       1.014864401214e-13      -4.266162596142e-12       0.000000000000e+00       1.951855395777e-12       3.936808639204e-13      -1.882113517015e-15 
  185       7.026359508554e-10       1.001956811195e-13      -4.150543081237e-12       0.000000000000e+00       1.920417795948e-12       3.885480230499e-13      -1.828020012243e-15 
  186       7.053103415440e-10       9.894515537121e-14      -4.031423085271e-12       0.000000000000e+00       1.889625354019e-12       3.835105585486e-13      -1.774578126031e-15 
  187       7.079188062237e-10       9.773894636536e-14      -3.908826463467e-12       0.000000000000e+00       1.859472666003e-12       3.785673391101e-13      -1.721765804720e-15 
  188       7.104605261948e-10       9.658124110048e-14      -3.782779557318e-12       0.000000000000e+00       1.829952762127e-12       3.737169698346e-13      -1.669558378952e-15 
  189       7.129346849921e-10       9.547633106633e-14      -3.653311228786e-12       0.000000000000e+00       1.801057078352e-12       3.689577874591e-13      -1.617928519012e-15 
  190       7.153404684184e-10       9.442861322577e-14      -3.520452894510e-12       0.000000000000e+00       1.772775427898e-12       3.642878555870e-13      -1.566846190163e-15 
  191       7.176770645781e-10       9.344259099646e-14      -3.384238560003e-12       0.000000000000e+00       1.745095972761e-12       3.597049599178e-13      -1.516278607992e-15 
  192       7.199436639112e-10       9.252287523268e-14      -3.244704853860e-12       0.000000000000e+00       1.718005195236e-12       3.552066034767e-13      -1.466190193741e-15 
  193       7.221394592269e-10       9.167418520704e-14      -3.101891061954e-12       0.000000000000e+00       1.691487869441e-12       3.507900018444e-13      -1.416542529656e-15 
  194       7.242636457372e-10       9.090134959229e-14      -2.955839161648e-12       0.000000000000e+00       1.665527032838e-12       3.464520783867e-13      -1.367294314316e-15 
  195       7.263154210908e-10       9.020930744307e-14      -2.806593855990e-12       0.000000000000e+00       1.640103957750e-12       3.421894594842e-13      -1.318401317982e-15 
  196       7.282939854067e-10       8.960310917766e-14      -2.654202607918e-12       0.000000000000e+00       1.615198122889e-12       3.379984697620e-13      -1.269816337930e-15 
  197       7.301985413080e-10       8.908791755977e-14      -2.498715674464e-12       0.000000000000e+00       1.590787184874e-12       3.338751273193e-13      -1.221489153791e-15 
  198       7.320282939555e-10       8.866900868027e-14      -2.340186140958e-12       0.000000000000e+00       1.566846949751e-12       3.298151389594e-13      -1.173366482895e-15 
  199       7.337824510816e-10       8.835177293901e-14      -2.178669955224e-12       0.000000000000e+00       1.543351344520e-12       3.258138954188e-13      -1.125391935604e-15 
  200       7.354602230239e-10       8.814171602651e-14      -2.014225961794e-12       0.000000000000e+00       1.520272388652e-12       3.218664665974e-13      -1.077505970655e-15 
  201       7.370608805863e-10       8.804419761519e-14      -1.846912884163e-12       0.000000000000e+00       1.497585675671e-12       3.179685310557e-13      -1.029659735994e-15 
  202       7.385839331577e-10       8.806362459048e-14      -1.676779960261e-12       0.000000000000e+00       1.475287313476e-12       3.141192484165e-13      -9.818577859092e-16 
  203       7.400289633968e-10       8.820420201749e-14      -1.503875703244e-12       0.000000000000e+00       1.453378140572e-12       3.103185831814e-13      -9.341183326546e-16 
  204       7.413955707508e-10       8.847019045728e-14      -1.328250918336e-12       0.000000000000e+00       1.431858312658e-12       3.065663869083e-13      -8.864596316085e-16 
  205       7.426833716606e-10       8.886590617337e-14      -1.149958728005e-12       0.000000000000e+00       1.410727290433e-12       3.028623962026e-13      -8.388999776528e-16 
  206       7.438919997651e-10       8.939572133835e-14      -9.690545971520e-13       0.000000000000e+00       1.389983827402e-12       2.992062307076e-13      -7.914577015509e-16 
  207       7.450211061063e-10       9.006406424038e-14      -7.855963582881e-13       0.000000000000e+00       1.369625957684e-12       2.955973910962e-13      -7.441511663258e-16 
  208       7.460703593332e-10       9.087541948980e-14      -5.996442367207e-13       0.000000000000e+00       1.349650983817e-12       2.920352570611e-13      -6.969987636387e-16 
  209       7.470394459072e-10       9.183432822567e-14      -4.112608757346e-13       0.000000000000e+00       1.330055464568e-12       2.885190853061e-13      -6.500189101666e-16 
  210       7.479280703060e-10       9.294538832231e-14      -2.205113617756e-13       0.000000000000e+00       1.310835202733e-12       2.850480075370e-13      -6.032300439810e-16 
  211       7.487359552291e-10       9.421325459592e-14      -2.746324963269e-14       0.000000000000e+00       1.291985232952e-12       2.816210284525e-13      -5.566506209260e-16 
  212       7.494628418013e-10       9.564263901105e-14       1.678134123791e-13       0.000000000000e+00       1.273499809509e-12       2.782370237351e-13      -5.102991109963e-16 
  213       7.501084897786e-10       9.723831088725e-14       3.652460572358e-13       0.000000000000e+00       1.255372394142e-12       2.748947380421e-13      -4.641939947156e-16 
  214       7.506726777517e-10       9.900509710558e-14       5.647595740222e-13       0.000000000000e+00       1.237595643850e-12       2.715927829964e-13      -4.183537595147e-16 
  215       7.511552033513e-10       1.009478823152e-13       7.662762827486e-13       0.000000000000e+00       1.220161398697e-12       2.683296351775e-13      -3.727968961099e-16 
  216       7.515558834526e-10       1.030716091398e-13       9.697159091687e-13       0.000000000000e+00       1.203060669621e-12       2.651036341126e-13      -3.275418948808e-16 
  217       7.518745543799e-10       1.053812783844e-13       1.174995559596e-12       0.000000000000e+00       1.186283626239e-12       2.619129802672e-13      -2.826072422490e-16 
  218       7.521110721109e-10       1.078819492417e-13       1.382029695723e-12       0.000000000000e+00       1.169819584655e-12       2.587557330363e-13      -2.380114170559e-16 
  219       7.522653124821e-10       1.105787394988e-13       1.590730109435e-12       0.000000000000e+00       1.153656995269e-12       2.556298087352e-13      -1.937728869411e-16 
  220       7.523371713926e-10       1.134768257436e-13       1.801005897632e-12       0.000000000000e+00       1.137783430576e-12       2.525329785904e-13      -1.499101047206e-16 
  221       7.523265650093e-10       1.165814435715e-13       2.012763437041e-12       0.000000000000e+00       1.122185572980e-12       2.494628667309e-13      -1.064415047650e-16 
  222       7.522334299712e-10       1.198978877917e-13       2.225906359038e-12       0.000000000000e+00       1.106849202600e-12       2.464169481783e-13      -6.338549937764e-17 
  223       7.520577235943e-10       1.234315126344e-13       2.440335524461e-12       0.000000000000e+00       1.091759185073e-12       2.433925468388e-13      -2.076047517273e-17 
  224       7.517994434548e-10       1.271873697313e-13       2.655954212761e-12       0.000000000000e+00       1.076902399912e-12       2.403874929111e-13       2.141790975845e-17 
  225       7.514586871148e-10       1.311690957751e-13       2.872684112259e-12       0.000000000000e+00       1.062276760013e-12       2.374021462331e-13       6.314501990725e-17 
  226       7.510355966332e-10       1.353799537339e-13       3.090450309350e-12       0.000000000000e+00       1.047882748517e-12       2.344374991525e-13       1.044194886261e-16 
  227       7.505303397818e-10       1.398231879958e-13       3.309176153901e-12       0.000000000000e+00       1.033720525235e-12       2.314945283667e-13       1.452405768437e-16 
  228       7.499431102955e-10       1.445020237126e-13       3.528783246482e-12       0.000000000000e+00       1.019789921452e-12       2.285741944838e-13       1.856081831134e-16 
  229       7.492741281234e-10       1.494196661440e-13       3.749191425599e-12       0.000000000000e+00       1.006090434734e-12       2.256774415833e-13       2.255228536616e-16 
  230       7.485236396794e-10       1.545793000020e-13       3.970318754923e-12       0.000000000000e+00       9.926212237394e-13       2.228051967776e-13       2.649857924368e-16 
  231       7.476919180933e-10       1.599840887947e-13       4.192081510530e-12       0.000000000000e+00       9.793811030235e-13       2.199583697724e-13       3.039988711572e-16 
  232       7.467792634610e-10       1.656371741705e-13       4.414394168123e-12       0.000000000000e+00       9.663685378491e-13       2.171378524281e-13       3.425646393599e-16 
  233       7.457860030960e-10       1.715416752623e-13       4.637169390275e-12       0.000000000000e+00       9.535816389930e-13       2.143445183206e-13       3.806863344493e-16 
  234       7.447124917795e-10       1.777006880316e-13       4.860318013652e-12       0.000000000000e+00       9.410181575548e-13       2.115792223023e-13       4.183678917452e-16 
  235       7.435591120114e-10       1.841172846126e-13       5.083749036252e-12       0.000000000000e+00       9.286754797641e-13       2.088428000630e-13       4.556139545316e-16 
  236       7.423262742615e-10       1.907945126561e-13       5.307369604635e-12       0.000000000000e+00       9.165506217892e-13       2.061360676910e-13       4.924298841052e-16 
  237       7.410144172193e-10       1.977353946741e-13       5.531085001154e-12       0.000000000000e+00       9.046402245446e-13       2.034598212338e-13       5.288217698239e-16 
  238       7.396240080459e-10       2.049429273835e-13       5.754798631189e-12       0.000000000000e+00       8.929405484993e-13       2.008148362597e-13       5.647964391551e-16 
  239       7.381555426240e-10       2.124200810504e-13       5.978412010380e-12       0.000000000000e+00       8.814474684844e-13       1.982018674179e-13       6.003614677243e-16 
  240       7.366095458087e-10       2.201697988341e-13       6.201824751857e-12       0.000000000000e+00       8.701564685017e-13       1.956216480003e-13       6.355251893638e-16 
  241       7.349865716789e-10       2.281949961316e-13       6.424934553474e-12       0.000000000000e+00       8.590626365310e-13       1.930748895018e-13       6.702967061607e-16 
  242       7.332872037873e-10       2.364985599210e-13       6.647637185043e-12       0.000000000000e+00       8.481606593383e-13       1.905622811817e-13       7.046858985059e-16 
  243       7.315120554116e-10       2.450833481063e-13       6.869826475561e-12       0.000000000000e+00       8.374448172842e-13       1.880844896245e-13       7.387034351424e-16 
  244       7.296617698052e-10       2.539521888612e-13       7.091394300449e-12       0.000000000000e+00       8.269089791313e-13       1.856421583011e-13       7.723607832137e-16 
  245       7.277370204478e-10       2.631078799734e-13       7.312230568779e-12       0.000000000000e+00       8.165465968524e-13       1.832359071293e-13       8.056702183124e-16 
  246       7.257385112967e-10       2.725531881884e-13       7.532223210510e-12       0.000000000000e+00       8.063507004386e-13       1.808663320352e-13       8.386448345285e-16 
  247       7.236669770367e-10       2.822908485539e-13       7.751258163718e-12       0.000000000000e+00       7.963138927072e-13       1.785340045141e-13       8.712985544983e-16 
  248       7.215231833317e-10       2.923235637639e-13       7.969219361829e-12       0.000000000000e+00       7.864283441095e-13       1.762394711913e-13       9.036461394526e-16 
  249       7.193079270750e-10       3.026540035027e-13       8.185988720852e-12       0.000000000000e+00       7.766857875392e-13       1.739832533833e-13       9.357031992650e-16 
